시도,시군구,설치장소,도로명주소,위도,경도
경상북도,포항시,신세계열린약국,경상북도 포항시 북구 흥해읍 한동로 36,36.1105908,129.3454191
경상북도,포항시,흥해우리약국,경상북도 포항시 북구 흥해읍 한동로 42,36.11036262,129.346006
경상북도,포항시,나을약국,경상북도 포항시 북구 흥해읍 흥해로 23,36.10778947,129.3447882
경상북도,포항시,고바우약국,경상북도 포항시 북구 흥해읍 흥해로 26,36.10785744,129.3451639
경상북도,포항시,화성약국,경상북도 포항시 북구 흥해읍 흥해로 56,36.1096605,129.3475724
경상북도,포항시,대림약국,경상북도 포항시 북구 흥해읍 흥해로 69,36.11085764,129.3476552
경기도,평택시,플러스약국,"경기도 평택시 경기대로 1103, 홈플러스 B1층 (장당동)",37.04499351,127.0594766
경기도,평택시,송탄우리약국,"경기도 평택시 경기대로 1365, 1층 (서정동, 한양빌딩)",37.06696891,127.0636587
경기도,평택시,평택시 송탄출장소,경기도 평택시 경기대로 1366 (서정동),37.06580872,127.0650898
경기도,평택시,슬기로운약국,"경기도 평택시 고덕갈평5길 32, 그랜드메디컬타워 1층 110,111호 (고덕동)",37.05655788,127.0474048
경기도,평택시,삼성메디컬약국,"경기도 평택시 고덕갈평6길 29, 109,110호 (고덕동)",37.05730609,127.0474404
경기도,평택시,별약국,"경기도 평택시 고덕국제5로 145, 106호 (고덕동)",37.03490865,127.0257677
경기도,평택시,휴베이스효약국,"경기도 평택시 고덕국제대로 7, 창신베스트 1층 116호 (고덕동)",37.03892923,127.048198
경기도,평택시,이메디칼약국,"경기도 평택시 고덕로 250, 1층 109호 (고덕동)",37.03637239,127.0284467
경기도,평택시,고덕면 행정복지센터,경기도 평택시 고덕로 283,37.04233106,127.0177591
경기도,평택시,고덕보건지소,경기도 평택시 고덕로 283 (고덕동),37.04233106,127.0177591
경기도,평택시,서정약국,"경기도 평택시 고덕로3길 27, 1층 107호 (고덕동)",37.03821232,127.026445
경기도,평택시,고덕중앙약국,"경기도 평택시 고덕면 궁2길 67, 103호",37.01804686,127.0343885
경기도,평택시,고덕메디칼약국,"경기도 평택시 고덕면 동청1길 35, 102호",37.05502227,127.0062514
경기도,평택시,문곡보건진료소,경기도 평택시 고덕면 문곡길 5,37.05594461,127.0087917
경기도,평택시,제일큰약국,"경기도 평택시 고덕여염9길 13, SM타워 1층 105호 (고덕동)",37.03970276,127.0491439
경기도,평택시,고덕동 행정복지센터,경기도 평택시 고덕여염9길 37 3층 (고덕동),37.04053295,127.050415
경기도,평택시,고덕드림약국,"경기도 평택시 고덕여염9길 38, 105,106호 (고덕동)",37.04014991,127.0509706
경기도,평택시,기분좋은온누리약국,"경기도 평택시 고덕중앙2로 39, 고은메디타워 1층 108,109호 (고덕동)",37.04519147,127.0402845
경기도,평택시,고덕우리약국,"경기도 평택시 고덕중앙로 200-4, 우성고덕타워 118호 (고덕동)",37.04777329,127.0442092
경기도,평택시,우성탑약국,"경기도 평택시 고덕중앙로 218, 1층 113.114호 (고덕동)",37.04789648,127.0449609
경기도,평택시,시네마약국,"경기도 평택시 관광특구로 19, 1층 (서정동)",37.0672536,127.0609114
경기도,평택시,명성약국,"경기도 평택시 관광특구로 19, 3층 307호 (서정동)",37.0672536,127.0609114
경기도,평택시,GS약국,경기도 평택시 관광특구로 31 (서정동),37.06708636,127.0625553
경기도,평택시,삼성약국,경기도 평택시 관광특구로 37 (서정동),37.06705404,127.063028
경기도,평택시,신장2동 행정복지센터,경기도 평택시 밀월로21번길 7 (신장동),37.07644978,127.0524309
경기도,평택시,송탄동 행정복지센터,경기도 평택시 방여울로 117 (가재동),37.04440315,127.0948501
경기도,평택시,힐링약국,"경기도 평택시 삼성로 114, 삼성전자(주) 평택캠퍼스 복지동 1층 (고덕동)",37.03561671,127.0531626
경기도,평택시,삼동약국,"경기도 평택시 삼성로 90, 사무2동 1층 (고덕동)",37.03364999,127.0551427
경기도,평택시,송탄보건소,경기도 평택시 서정로 295 (서정동),37.06564857,127.0664974
경기도,평택시,평택시송탄치매안심센터,경기도 평택시 서정로 295 (서정동),37.06564857,127.0664974
경기도,평택시,송탄온누리약국,경기도 평택시 서정북로 71 (서정동),37.07082148,127.0574264
서울특별시,성북구,종암래미안아파트,서울특별시 성북구 종암로25길 30,37.60149253,127.0310807
경기도,평택시,하나약국,"경기도 평택시 서정북로 79, 신광빌딩 (서정동)",37.07099891,127.0582114
경기도,평택시,중앙동 행정복지센터,경기도 평택시 서정역로 16 (이충동),37.05555456,127.0560522
경기도,평택시,송탄시장약국,경기도 평택시 서정역로 22 (서정동),37.05606636,127.055821
경기도,평택시,상록수 약국,경기도 평택시 서정역로 42 (서정동),37.05792232,127.0557755
경기도,평택시,청북솔약국,"경기도 평택시 서정역로 47, 1층 (서정동)",37.05818592,127.054929
경기도,평택시,서정부부약국,"경기도 평택시 서정역로 48, 1층 (서정동)",37.05828817,127.0553212
경기도,평택시,새희망약국,"경기도 평택시 서정역로26번길 3, 대성빌딩 1층 (서정동)",37.05645461,127.0559173
경기도,평택시,새봄약국,경기도 평택시 서정역로26번길 7-10 (이충동),37.0567194,127.0563526
경기도,평택시,서정굿모닝약국,경기도 평택시 서정역로36번길 10 (서정동),37.05736903,127.056457
경기도,평택시,금각보건진료소,경기도 평택시 서탄면 금각1길 6-5,37.07016113,127.0084158
경기도,평택시,서탄면 행정복지센터,경기도 평택시 서탄면 금암2길 122,37.10823867,127.0353278
경기도,평택시,서탄면보건지소,경기도 평택시 서탄면 금암2길 122,37.10823867,127.0353278
경기도,평택시,서탄약국,"경기도 평택시 서탄면 금암3길 1, 105호",37.10949588,127.0325778
경기도,평택시,세명약국,경기도 평택시 서탄면 발안로 1226,37.13619606,127.0359301
경기도,평택시,온누리영진약국,"경기도 평택시 송탄로 220, 1층 (서정동)",37.06340498,127.05853
경기도,평택시,우미약국,"경기도 평택시 송탄로 260, 2층 (서정동)",37.06678725,127.0589156
경기도,평택시,세림약국,경기도 평택시 송탄로 272 (서정동),37.06796983,127.0591821
경기도,평택시,스마일약국,"경기도 평택시 송탄로 33 (장당동, 굿스파인병원)",37.04826305,127.057008
경기도,평택시,지산동 행정복지센터,경기도 평택시 송탄로 379 (지산동),37.0774099,127.0575811
경기도,평택시,송탄하늘약국,"경기도 평택시 송탄로 410, 1층 (지산동)",37.08013521,127.0580761
경기도,평택시,약수약국,경기도 평택시 송탄로 413 (지산동),37.08065441,127.0576423
경기도,평택시,늘푸른약국,경기도 평택시 송탄로371번길 14 (지산동),37.07684626,127.0569583
경기도,평택시,이수약국,경기도 평택시 송탄로40번길 67 (이충동),37.05139802,127.0580261
경기도,평택시,꽃피는약국,"경기도 평택시 송탄로40번길 79-16, 103호 (이충동)",37.05209521,127.0573092
경기도,평택시,중앙약국,경기도 평택시 신장로 27 (신장동),37.0790737,127.0515098
경기도,평택시,성신약국,경기도 평택시 신장로 28 (신장동),37.07934607,127.0517651
경기도,평택시,신장1동 행정복지센터,경기도 평택시 신장로90번길 63 (신장동),37.08396482,127.0523938
경기도,평택시,4층새빛약국,"경기도 평택시 신촌2로 22, B동 405호 (칠원동)",37.02604483,127.1040588
경기도,평택시,예그리나 약국,"경기도 평택시 신촌2로 22, 맘스스퀘어 B동 3층 305호 (칠원동)",37.02604483,127.1040588
경기도,평택시,늘봄약국,경기도 평택시 오좌동길 9 (독곡동),37.08784541,127.0633461
경기도,평택시,센타약국,"경기도 평택시 이충로35번길 20-9, 이충센타프라자 (이충동)",37.06034977,127.0664722
경기도,평택시,뜨란약국,"경기도 평택시 이충로35번길 22, 106호 (이충동, 뜨란프라자)",37.059811,127.066715
경기도,평택시,호약국,"경기도 평택시 이충로35번길 24, 보람플러스2 104호 (이충동)",37.05962903,127.0664923
경기도,평택시,푸른약국,"경기도 평택시 점촌로19번길 59 (서정동, 고려빌딩)",37.06601852,127.0562938
경기도,평택시,인화당약국,경기도 평택시 정암로 17 (서정동),37.05711022,127.0556394
경기도,평택시,경기약국,경기도 평택시 중앙시장로19번길 17 (신장동),37.08088034,127.0520609
경기도,평택시,온누리수정약국,경기도 평택시 중앙시장로20번길 20 (신장동),37.07928386,127.053003
경기도,평택시,송북동 행정복지센터,경기도 평택시 지산2로 113 (지산동),37.08164811,127.0602281
경기도,평택시,새시장약국,경기도 평택시 지산로 60 (지산동),37.07960487,127.0616591
경기도,평택시,유미약국,경기도 평택시 지산로 62 (지산동),37.07966044,127.0618496
경기도,평택시,송탄드림약국,"경기도 평택시 지산로 64, 1층 (지산동)",37.07968015,127.0620631
경기도,평택시,다나약국,"경기도 평택시 지산로 70, 1층 101호 (지산동, 부천프라자)",37.07979085,127.0623879
경기도,평택시,유일약국,"경기도 평택시 지산로 85 (독곡동, 우남빌딩)",37.08062569,127.0642671
경기도,평택시,동천보건진료소,경기도 평택시 진위면 동천2길 14,37.13435506,127.1082103
경기도,평택시,진위면 행정복지센터,경기도 평택시 진위면 봉남길 61,37.10014304,127.0908359
경기도,평택시,진위면보건지소,경기도 평택시 진위면 봉남리 230-3,37.09977978,127.090469
경기도,평택시,은산보건진료소,경기도 평택시 진위면 은산3길 26,37.08535963,127.1225172
경기도,평택시,평택백화점약국,경기도 평택시 진위면 진위서로 142,37.10600551,127.0786489
경기도,평택시,삼보약국,"경기도 평택시 진위면 진위서로 2, 1층 102호",37.10925145,127.0639155
경기도,평택시,장당온누리약국,"경기도 평택시 청원로 1200, 1층 105호 (이충동, 금강프라자 )",37.05203294,127.0562756
경기도,평택시,사랑약국,"경기도 평택시 추담로 58-78, 상가2동 104호 (장안동, 평택장안마을코오롱하늘채)",37.05899112,127.0771143
경기도,평택시,약손약국,경기도 평택시 탄현1로 160(신장동),37.07418164,127.0538986
경기도,평택시,서정동 행정복지센터,경기도 평택시 탄현로 170 (서정동),37.06777194,127.0546865
경기도,평택시,보건약국,"경기도 평택시 탄현로 287 (신장동, (신장동 227))",37.07814657,127.0550303
경기도,평택시,지산약국,경기도 평택시 탄현로 300 (지산동),37.07938054,127.0549588
경기도,평택시,송탄효자약국,경기도 평택시 탄현로 317 (신장동),37.08074378,127.0552793
경기도,평택시,국민약국,경기도 평택시 탄현로 320 (지산동),37.0808206,127.0558744
경기도,평택시,메디팜신광약국,경기도 평택시 탄현로 321-1 (신장동),37.08116102,127.0556228
경기도,평택시,녹십자약국,경기도 평택시 탄현로 322 (지산동),37.08095718,127.0560527
경기도,평택시,아나파약국,경기도 평택시 탄현로 328 (지산동),37.08149968,127.0562822
경기도,평택시,신성약국,경기도 평택시 탄현로 329 (신장동),37.08169576,127.0560098
경기도,평택시,송탄종합약국,경기도 평택시 탄현로 330 (지산동),37.08156338,127.0563601
경기도,평택시,일등약국,경기도 평택시 탄현로 333 (신장동),37.08193119,127.0561531
경기도,평택시,세민약국,"경기도 평택시 탄현로 335, 1층 (신장동)",37.0821577,127.0563077
경기도,평택시,소라약국,경기도 평택시 탄현로 340 (지산동),37.082281,127.0570823
경기도,평택시,서정리오렌지약국,"경기도 평택시 탄현로 48, 1층 2호 (서정동)",37.05678965,127.0538557
경기도,평택시,서정온누리약국,"경기도 평택시 탄현로 58, 103호 (서정동)",37.0576195,127.0539578
경기도,평택시,이화약국,경기도 평택시 탄현로326번길 3 (지산동),37.08123668,127.0560717
경기도,평택시,구생당약국,경기도 평택시 탄현로327번길 4-1 (신장동),37.08162153,127.0557408
경기도,평택시,수약국,경기도 평택시 탄현로327번길 6 (신장동),37.08159406,127.0556849
경기도,평택시,아침약국,경기도 평택시 탄현로336번길 10 (지산동),37.08169336,127.0568421
경기도,평택시,함박약국,"경기도 평택시 함박산8길 31, 106호 (고덕동)",37.03858731,127.0315322
경기도,평택시,공단약국,"경기도 평택시 포승읍 평택항로180, 1층 103~104호",36.97496959,126.8432364
경기도,평택시,공룡약국,"경기도 평택시 안중읍 안현로서8길 57, 211호 (붐붐프라자)",36.97896601,126.9193502
경기도,평택시,광혜당약국,"경기도 평택시 안중읍 안현로 429, 서경빌딩 1층",36.98818741,126.9316327
경기도,평택시,농민약국,경기도 평택시 안중읍 안현로 421,36.98752704,126.9313499
경기도,평택시,대성약국,경기도 평택시 안중읍 안중로 124-1,36.98860787,126.9302901
경기도,평택시,대웅약국,경기도 평택시 청북읍 서해로 1985,37.06287725,126.9182638
경기도,평택시,메디컬참약국,"경기도 평택시 안중읍 안현로 300, 안중 매디컬타워 104호",36.97777709,126.925376
경기도,평택시,민들레약국,경기도 평택시 포승읍 여술2길 22,36.98748225,126.8456195
경기도,평택시,백제당약국,"경기도 평택시 안중읍 안현로서6길 10, 101호 (대원빌딩)",36.98379416,126.9280996
경기도,평택시,백화점약국,경기도 평택시 안중읍 안현로서2길 14,36.98835569,126.9303048
경기도,평택시,봄약국,"경기도 평택시 안중읍 안현로서8길 57, 305호(붐붐프라자)",36.97896601,126.9193502
경기도,평택시,산들약국,"경기도 평택시 안중읍 안중로 141, 102호",36.98912819,126.9320352
경기도,평택시,서울약국,경기도 평택시 안중읍 안중로 133,36.98902323,126.9313851
경기도,평택시,서평택약국,경기도 평택시 포승읍 포승향남로 148,36.98767335,126.8664091
경기도,평택시,수약국,"경기도 평택시 안중읍 안현로서8길 23, 1층 (동흥빌딩)",36.97907829,126.9227856
경기도,평택시,스타약국,"경기도 평택시 포승읍 여술로 20, 평택스타타워 107,108호",36.98776227,126.8447616
경기도,평택시,아이사랑약국,경기도 평택시 안중읍 안중로131번길 14-15,36.99007905,126.9295505
경기도,평택시,안중늘푸른약국,경기도 평택시 안중읍 안현로서6길 44,36.98480009,126.9247382
경기도,평택시,안중온누리약국,경기도 평택시 안중읍 안중로 139,36.98909934,126.9318334
경기도,평택시,안중조약국,경기도 평택시 안중읍 안중로 130-2,36.98864927,126.9308848
경기도,평택시,에덴약국,경기도 평택시 안중읍 안현로서2길 20,36.98826904,126.9296882
경기도,평택시,오성당약국,경기도 평택시 오성면 숙성시장길 34-1,37.0075325,126.9817002
경기도,평택시,옹달샘약국,경기도 평택시 청북읍 청북남로 260,37.01950716,126.9153608
경기도,평택시,우리동네효자약국,"경기도 평택시 청북읍 청북남로 254, 112호",37.01966566,126.9159429
경기도,평택시,조은약국,"경기도 평택시 안중읍 안중로131번길 4, 도도와빌딩 1층",36.98907547,126.9311822
경기도,평택시,중앙메디칼약국,경기도 평택시 포승읍 서동대로 786,36.96075515,126.8558818
경기도,평택시,중앙약국,경기도 평택시 안중읍 안현로서6길 18,36.98418432,126.9273977
경기도,평택시,참조은약국,경기도 평택시 안중읍 안현로서6길 50,36.98488226,126.9238609
서울특별시,성북구,월곡꿈의숲푸르지오아파트,서울특별시 성북구 오패산로16가길 40,37.60987826,127.0388603
경기도,평택시,청북약국,경기도 평택시 청북읍 신포길 47,37.04013344,126.9332443
경기도,평택시,청북온누리약국,"경기도 평택시 청북읍 안청로 332, 한남프라자 102호",37.0175481,126.9159505
경기도,평택시,충무약국,경기도 평택시 포승읍 2함대길 20 (해군아파트 상가내),36.99469344,126.8347709
경기도,평택시,튼튼약국,"경기도 평택시 안중읍 안중로 143, 101호 (녹원빌딩)",36.98926496,126.932213
경기도,평택시,포승종로약국,경기도 평택시 포승읍 여술로 37,36.9889231,126.8464515
경기도,평택시,포승중앙약국,"경기도 평택시 포승읍 여술로 22, 101호",36.98801034,126.8452521
경기도,평택시,하나약국,경기도 평택시 포승읍 서동대로 1124,36.9806645,126.8799128
경기도,평택시,하늘온누리약국,"경기도 평택시 안중읍 안현로 417, 세정빌딩 (102호)",36.98729207,126.9312745
경기도,평택시,한솔약국,"경기도 평택시 안중읍 안현로서6길 74, 1층",36.98480346,126.9211324
경기도,평택시,항만약국,경기도 평택시 포승읍 평택항로 1-6,36.96186214,126.8538665
경기도,평택시,햇빛약국,"경기도 평택시 포승읍 여술로 21, 1층 (선구빌딩)",36.9882968,126.8450568
경기도,평택시,현화메디컬약국,경기도 평택시 안중읍 안현로서8길 17,36.97875912,126.9233629
경기도,평택시,평화약국,"경기도 평택시 청북읍 청북산단로 48-8, 4호",37.05044416,126.9754392
경기도,평택시,현덕약국,"경기도 평택시 현덕면 현덕로 1271,1층 101호",36.9654135,126.9193956
경기도,평택시,안중보건지소,경기도 평택시 안중읍 안현로서 9길 24,36.97810994,126.9223275
경기도,평택시,오성보건지소,경기도 평택시 오성면 숙성시장길 23 오성면사무소,37.00769883,126.9800799
경기도,평택시,현덕보건지소,경기도 평택시 현덕면 인광길 84 현덕면사무소,36.96735192,126.9214907
경기도,평택시,덕목보건진료소,경기도 평택시 현덕면 현덕로 387,36.95205829,126.9525717
경기도,평택시,포승원정진료소,경기도 평택시 포승읍 포승원정길 23,36.9946554,126.8410176
경기도,평택시,어연진료소,경기도 평택시 청북읍 청원로 427 어연리보건소,37.05101936,126.977354
경기도,평택시,신영진료소,경기도 평택시 포승읍 중간촌길 18-4 포승읍 신영리 보건진료소,36.95359323,126.8826219
경기도,평택시,장수진료소,경기도 평택시 현덕면 장수안길 35 장수 보건진료소,36.93970984,126.9013137
경기도,평택시,안중출장소,경기도 평택시 안중읍 서동대로 1531,36.99013818,126.9201473
경기도,평택시,안중읍사무소,경기도 평택시 안중읍 안현로 400,36.98559542,126.9319947
경기도,평택시,청북읍사무소,경기도 평택시 청북읍 청원로 2,37.04007336,126.9345828
경기도,평택시,포승읍사무소,경기도 평택시 포승읍 서동대로 1174-16 포승읍사무소,36.98281482,126.8853066
경기도,평택시,오성면사무소,경기도 평택시 오성면 숙성길 220,37.00712334,126.9802224
경기도,평택시,현덕면사무소,경기도 평택시 현덕면 인광길 84 현덕면 행정복지센터,36.96735192,126.9214907
경기도,평택시,지제약국,"경기도 평택시 영신2길 19, 103호 (세교동)",37.01598155,127.0111644
경기도,평택시,평택예스약국,경기도 평택시 지제동삭1로 208 (동삭동),37.01847278,127.0871447
경기도,평택시,세교 봄약국,"경기도 평택시 세교7길 52, SJ빌딩 1층 102호 (세교동)",37.00645173,127.0895018
경기도,평택시,나음약국,"경기도 평택시 중앙로 270, 1층 101호 (합정동)",36.98989293,127.1126829
경기도,평택시,온정약국,"경기도 평택시 평택5로 191, 온정약국 1층 (비전동)",36.99650459,127.1027198
경기도,평택시,봄빛약국,"경기도 평택시 소사5길 24, 202호 (소사동)",36.99071988,127.1270077
경기도,평택시,모산골약국,"경기도 평택시 지제동삭2로 181-24, 1층 107호 (동삭동)",37.01772415,127.0941211
경기도,평택시,훈약국,경기도 평택시 평택로 95(통복동),36.99497009,127.083482
경기도,평택시,별빛약국,"경기도 평택시 지제동삭1로 41, 130동 2층 33호 (지제동, 지제역 더샵 센트럴시티)",37.02217507,127.0753114
경기도,평택시,세교약국,"경기도 평택시 세교7길 30, 101호 (세교동)",37.00433328,127.0882237
경기도,평택시,그린약국,"경기도 평택시 평택로32번길 24, 1층 3호 (평택동, 라페온빌1차)",36.99104957,127.0892695
경기도,평택시,늘푸른온누리약국,"경기도 평택시 지제동삭2로 181-26, Adriamedi Tower 1층 2호 (동삭동)",37.01772415,127.0941211
경기도,평택시,아이본약국,"경기도 평택시 평택5로34번길 6-1, 1층 103호 (합정동)",36.98908403,127.1117599
경기도,평택시,은혜약국,"경기도 평택시 중앙로 176, 118호 (합정동, 평택합정 SK VIEW 주상복합)",36.99150637,127.1019359
경기도,평택시,미루나무 약국,경기도 평택시 통복로37번길 5 (통복동),36.99532539,127.0828149
경기도,평택시,조아약국,경기도 평택시 평택4로 46 (합정동),36.99183238,127.1009547
경기도,평택시,편한약국,경기도 평택시 동삭로 370-4 (동삭동),37.0183684,127.095889
경기도,평택시,도담약국,경기도 평택시 동삭1로22번길 19-15 (동삭동),37.02056006,127.0937728
경기도,평택시,나무약국,경기도 평택시 평택5로20번길 38 (합정동),36.98995596,127.1138842
경기도,평택시,봄봄약국,"경기도 평택시 비전5로 20-18, 가로수빌딩 105호 (비전동)",36.99887493,127.1135787
경기도,평택시,코끼리약국,"경기도 평택시 동삭1로22번길 19-17, 메인프라자 101호 (동삭동)",37.02056006,127.0937728
경기도,평택시,동서약국,"경기도 평택시 통복로 45-1, 1층 (통복동)",36.99621978,127.0831075
경기도,평택시,김약국,"경기도 평택시 평택로 51, 평택민자역사 맞이방 3층 (평택동)",36.99189577,127.0832942
경기도,평택시,건약국,"경기도 평택시 평택4로 41, 1층 (합정동)",36.99176497,127.1003825
경기도,평택시,평택튼튼약국,"경기도 평택시 세교8길 30, 세교디오네프라자 125호 (세교동)",37.0090473,127.0907181
경기도,평택시,바른약국,"경기도 평택시 평택2로20번길 14, 1층 (평택동)",36.99248026,127.0889941
경기도,평택시,동삭센트럴약국,"경기도 평택시 동삭1로22번길 19-21, 동삭프라자 102호 (동삭동)",37.02056006,127.0937728
경기도,평택시,에브리데이항상약국,"경기도 평택시 평남로 951, 디에이치빌딩 1동 1층 103호 (비전동)",37.00527796,127.1034258
경기도,평택시,맑은약국,"경기도 평택시 비전5로 20-26, 로데오1103더테라스 129호 (비전동)",36.99884659,127.1146126
경기도,평택시,다온수약국,"경기도 평택시 용죽3로 18, 다온빌딩 102호 (용이동)",36.99353047,127.12565
경기도,평택시,새서울약국,경기도 평택시 평택2로20번길 15 (평택동),36.9926277,127.0894192
경기도,평택시,모닝약국,"경기도 평택시 소사2길 4, 1층 (소사동)",36.98991327,127.1214899
경기도,평택시,태평양약국,경기도 평택시 중앙로 298 (합정동),36.99049204,127.1156866
경기도,평택시,사랑의약국,"경기도 평택시 용죽2로 32-44, 리더스타워 102호 (용이동)",36.99243911,127.1255164
경기도,평택시,솔약국,"경기도 평택시 비전3로 25, 골든프라자 102호 (비전동)",37.00243169,127.1047962
경기도,평택시,큰솔약국,"경기도 평택시 용죽3로 24, 105호 (용이동)",36.99410549,127.1254187
경기도,평택시,비전중앙약국,"경기도 평택시 비전5로 16, 프라우빌딩 1층 111-나호 (비전동)",36.99985482,127.113264
경기도,평택시,열린온누리약국,"경기도 평택시 상서재로 55, 근생1동 4호 (동삭동, 평택센트럴자이 3단지)",37.0206358,127.0978064
경기도,평택시,천사약국,"경기도 평택시 평택5로 30, 롯데마트 평택점 1층 (합정동)",36.98836309,127.1117571
경기도,평택시,미소짓는약국,"경기도 평택시 동삭로 384, 동화메디컬 1층 (동삭동)",37.0201963,127.0968901
경기도,평택시,바른손약국,경기도 평택시 팽성읍 안정쇼핑로 42,36.96128554,127.0467945
경기도,평택시,평택무지개약국,경기도 평택시 중앙로 29 (통복동),36.99532604,127.0864099
경기도,평택시,정문약국,경기도 평택시 자유로3번길 20 (평택동),36.99296161,127.0894826
경기도,평택시,합정약국,경기도 평택시 조개터로42번길 60-1 (합정동),36.99012312,127.1061198
경기도,평택시,우리동네현대약국,"경기도 평택시 세교6로 45, 상가동 205호 (세교동, 힐스테이트 평택2차)",37.0103511,127.0879946
경기도,평택시,참바른약국,"경기도 평택시 평택로 286, 동진빌딩 102호 (세교동)",37.00884982,127.0733152
경기도,평택시,평택정문약국,경기도 평택시 평택로 282 (세교동),37.00834593,127.0734112
경기도,평택시,혜우약국,"경기도 평택시 만세로 1839, 아이메듀타워 1층 103호 (비전동)",37.00446147,127.1038961
경기도,평택시,비전미소약국,"경기도 평택시 비전5로 37, 102호 (비전동)",37.00158681,127.1147157
경기도,평택시,봄봄온누리약국,"경기도 평택시 중앙로 96, 101, 102호 (합정동)",36.99340888,127.0937687
경기도,평택시,수호온누리약국,"경기도 평택시 중앙2로 16, 104호 (평택동)",36.991486,127.0886015
경기도,평택시,하나로약국,경기도 평택시 팽성읍 부용로55번길 3,36.96501202,127.0609877
경기도,평택시,뉴그린약국,경기도 평택시 중앙로 120 (합정동),36.99290542,127.0962912
경기도,평택시,다솜약국,"경기도 평택시 중앙로 176, 2층 223호 (합정동, 평택합정 SK VIEW 주상복합)",36.99150637,127.1019359
경기도,평택시,동산약국,"경기도 평택시 팽성읍 팽성로 92, 나동 1층",36.94510578,127.0518908
경기도,평택시,용이푸른약국,"경기도 평택시 현신3길 76, 701동 101호 (용이동, 평택 용이2차 푸르지오)",36.99805079,127.1425068
경기도,평택시,소사벌온누리약국,경기도 평택시 비전4로 47 (비전동),37.00245984,127.1145708
경기도,평택시,365녹십자약국,경기도 평택시 중앙로 2 (통복동),36.99541195,127.0835217
경기도,평택시,비전약국,"경기도 평택시 평남로 937 (비전동, 폴리프라자)",37.00439362,127.1044586
경기도,평택시,햇살가득한약국,경기도 평택시 자유로3번길 15 (평택동),36.99286154,127.0893602
경기도,평택시,조일약국,경기도 평택시 평택로32번길 2 (평택동),36.99060966,127.0883086
경기도,평택시,비전하늘약국,"경기도 평택시 평남로 941 (비전동, 우성메디피아)",37.00461677,127.1041751
경기도,평택시,오렌지약국,경기도 평택시 평남로 722 (비전동),36.99418569,127.1143408
경기도,평택시,명약국,"경기도 평택시 비전5로 11, 4층 403호 (비전동)",37.00012028,127.1126092
경기도,평택시,평택푸른약국,"경기도 평택시 평택5로 63, 103호, 104호 (비전동, 동성효성아파트)",36.99188685,127.1105928
경기도,평택시,햇살약국,"경기도 평택시 현촌4길 2-41, 103호 (용이동, 한국마트 주차빌딩)",36.99911884,127.1332147
경기도,평택시,서재중앙약국,"경기도 평택시 서재로 2, 101호 (동삭동, 한주빌딩)",37.0098748,127.0987986
경기도,평택시,한빛약국,"경기도 평택시 중앙2로 13, 1층 114호 (평택동, 센텀스카이빌딩)",36.99196305,127.0885284
경기도,평택시,열린약국,"경기도 평택시 서동대로 3879, 1층 103호 (용이동)",36.99427741,127.1378531
경기도,평택시,드림약국,경기도 평택시 비전5로 3 (비전동),36.99992401,127.1116678
경기도,평택시,유약국,"경기도 평택시 팽성읍 부용로 27, 106호",36.96323695,127.0587299
경기도,평택시,경희당한약국,경기도 평택시 통복시장로21번길 19 (통복동),36.99731056,127.0843303
경기도,평택시,굿모닝팜약국,경기도 평택시 조개터로48번길 35 (합정동),36.99100113,127.1042447
경기도,평택시,참사랑약국,경기도 평택시 중앙로 284 (합정동),36.99021018,127.1141396
경기도,평택시,행복약국,경기도 평택시 중앙로 268 (합정동),36.9898558,127.1125373
경기도,평택시,메디칼 세계로 약국,경기도 평택시 중앙로 9-1 (통복동),36.99561797,127.0845303
경기도,평택시,건강약국,경기도 평택시 평택2로20번길 8 (평택동),36.99274894,127.0887774
경기도,평택시,느티나무약국,"경기도 평택시 원평로25번길 61-1, 301호 (군문동)",36.98617114,127.0829808
경기도,평택시,한진약국,경기도 평택시 중앙로 205 (비전동),36.99130114,127.1057915
경기도,평택시,평택제일약국,경기도 평택시 중앙로 82-1 (합정동),36.99372993,127.0921472
경기도,평택시,평택프라자약국,경기도 평택시 중앙로 84 (합정동),36.99361433,127.0923508
경기도,평택시,삼성약국,"경기도 평택시 중앙로 335, 1,2층 103,104,203호 (비전동, 벽산아파트)",36.99204168,127.1192861
경기도,평택시,동대문약국,"경기도 평택시 중앙로 335, 상가동 1층 101호, 지층 2,3,4호 (비전동, 벽산아파트)",36.99204168,127.1192861
경기도,평택시,고려사약국,경기도 평택시 중앙2로 25 (평택동),36.99174785,127.0898453
경기도,평택시,미소약국,경기도 평택시 평택2로 6 (평택동),36.99218974,127.0875371
경기도,평택시,안정약국,"경기도 평택시 팽성읍 안정쇼핑로 37-1, 1층 101호",36.96122688,127.0462226
경기도,평택시,평택종합약국,경기도 평택시 경기대로 267 (비전동),36.99449143,127.1130453
경기도,평택시,성모약국,"경기도 평택시 경기대로 269 (비전동, 103호)",36.99468916,127.1129756
경기도,평택시,유일약국,경기도 평택시 원평1로 30 (평택동),36.98940947,127.0834026
경기도,평택시,산수유한약국,경기도 평택시 평택로 71-1 (평택동),36.99326102,127.0850528
경기도,평택시,수정약국,경기도 평택시 팽성읍 안정쇼핑로 36 (외 1필지),36.96084889,127.0462834
경기도,평택시,나라약국,경기도 평택시 평택로32번길 21 (평택동),36.99127988,127.08875
